Timestamps,AWS/EC2 NetworkIn,AWS/EC2 NetworkOut,System/Linux MemoryUtilization,AWS/EC2 CPUUtilization
2019-10-07 20:50:00+00:00,3034.0,9289.0,0,0.169491525422804
2019-10-07 20:55:00+00:00,2258.0,8209.0,0,0.0
2019-10-07 21:00:00+00:00,3895.0,10366.0,0,0.163934426230105
2019-10-07 21:05:00+00:00,3546.0,7025.0,0,0.166666666665757
2019-10-07 21:10:00+00:00,3090.0,8157.0,0,0.0
2019-10-07 21:15:00+00:00,3090.0,8185.0,0,0.166666666667273
2019-10-07 21:20:00+00:00,3034.0,2117.0,0,0.166666666667273
2019-10-07 21:25:00+00:00,3180.0,9329.0,0,0.0
2019-10-07 21:30:00+00:00,3034.0,7025.0,0,0.163934426228614
2019-10-07 21:35:00+00:00,5542.0,11264.0,0,0.0
2019-10-07 21:40:00+00:00,3090.0,9289.0,0,0.166666666667273
2019-10-07 21:45:00+00:00,2258.0,7077.0,0,0.0
2019-10-07 21:50:00+00:00,3034.0,8157.0,0,0.166666666665757
2019-10-07 21:55:00+00:00,3090.0,9257.0,0,0.166666666667273
2019-10-07 22:00:00+00:00,5572.0,3966.0,0,0.0
2019-10-07 22:05:00+00:00,2258.0,9317.0,0,0.166666666667273
2019-10-07 22:10:00+00:00,3090.0,5893.0,0,0.163934426228614
2019-10-07 22:15:00+00:00,3034.0,2233.0,0,0.0
2019-10-07 22:20:00+00:00,520842.0,6248.0,0,0.166666666667273
2019-10-07 22:25:00+00:00,3034.0,11937.0,0,0.166666666667273
2019-10-07 22:30:00+00:00,3022.0,8157.0,0,0.0
2019-10-07 22:35:00+00:00,3976.0,12590.0,0,0.163934426230105
2019-10-07 22:40:00+00:00,3088.0,9317.0,0,0.0
2019-10-07 22:45:00+00:00,3034.0,2169.0,0,0.166666666665757
2019-10-07 22:50:00+00:00,3034.0,8157.0,0,0.163934426230105
2019-10-07 22:55:00+00:00,3090.0,9289.0,0,0.0
2019-10-07 23:00:00+00:00,2258.0,9317.0,0,0.166666666665757
2019-10-07 23:05:00+00:00,3034.0,6848.0,0,0.0
2019-10-07 23:10:00+00:00,3034.0,7025.0,0,0.163934426230105
2019-10-07 23:15:00+00:00,2470.0,8157.0,0,0.166666666667273
2019-10-07 23:20:00+00:00,3034.0,5973.0,0,0.0
2019-10-07 23:25:00+00:00,3198.0,2233.0,0,0.163934426228614
2019-10-07 23:30:00+00:00,3142.0,8157.0,0,0.0
2019-10-07 23:35:00+00:00,3034.0,4884.0,0,0.169491525424345
2019-10-07 23:40:00+00:00,2893.0,8157.0,0,0.166666666665757
2019-10-07 23:45:00+00:00,3090.0,9289.0,0,0.0
2019-10-07 23:50:00+00:00,2258.0,9317.0,0,0.166666666667273
2019-10-07 23:55:00+00:00,3088.0,8185.0,0,0.0
2019-10-08 00:00:00+00:00,3034.0,8157.0,0,0.166666666667273
2019-10-08 00:05:00+00:00,2202.0,8157.0,0,0.166666666665757
2019-10-08 00:10:00+00:00,3236.0,8185.0,0,0.0
2019-10-08 00:15:00+00:00,2258.0,8157.0,0,0.166666666667273
2019-10-08 00:20:00+00:00,2492.0,8157.0,0,0.0
2019-10-08 00:25:00+00:00,2258.0,9373.0,0,0.169491525422804
2019-10-08 00:30:00+00:00,3034.0,4841.0,0,0.169491525424345
2019-10-08 00:35:00+00:00,2264.0,9529.0,0,0.0
2019-10-08 00:40:00+00:00,3090.0,8157.0,0,0.166666666667273
2019-10-08 00:45:00+00:00,3715.0,12685.0,0,0.0
2019-10-08 00:50:00+00:00,3090.0,3329.0,0,0.163934426228614
2019-10-08 00:55:00+00:00,2420.0,9361.0,0,0.169491525424345
2019-10-08 01:00:00+00:00,3028.0,7025.0,0,0.0
2019-10-08 01:05:00+00:00,2768.0,8587.0,0,0.169491525422804
2019-10-08 01:10:00+00:00,2258.0,9317.0,0,0.0
2019-10-08 01:15:00+00:00,3616.0,5893.0,0,0.166666666667273
2019-10-08 01:20:00+00:00,3236.0,8157.0,0,0.166666666667273
2019-10-08 01:25:00+00:00,5168.0,10418.0,0,0.0
2019-10-08 01:30:00+00:00,3034.0,8209.0,0,0.163934426228614
2019-10-08 01:35:00+00:00,3490.0,8157.0,0,0.0
2019-10-08 01:40:00+00:00,3078.0,7025.0,0,0.166666666667273
2019-10-08 01:45:00+00:00,3166.0,2326.0,0,0.169491525422804
2019-10-08 01:50:00+00:00,3090.0,4761.0,0,0.0
2019-10-08 01:55:00+00:00,2202.0,8209.0,0,0.163934426230105
2019-10-08 02:00:00+00:00,4092.0,3824.0,0,0.0
2019-10-08 02:05:00+00:00,4340804.0,34370.0,0,11.864406779661
2019-10-08 02:10:00+00:00,3166.0,5893.0,0,0.166666666665757
2019-10-08 02:15:00+00:00,7669.0,4467.0,0,0.169491525424345
2019-10-08 02:20:00+00:00,3034.0,7025.0,0,0.166666666665757
2019-10-08 02:25:00+00:00,2258.0,9317.0,0,0.0
2019-10-08 02:30:00+00:00,3090.0,9289.0,0,0.166666666667273
2019-10-08 02:35:00+00:00,3414.0,8157.0,0,0.0
2019-10-08 02:40:00+00:00,3034.0,8157.0,0,0.169491525424345
2019-10-08 02:45:00+00:00,3180.0,9289.0,0,0.166666666665757
2019-10-08 02:50:00+00:00,2258.0,9317.0,0,0.0
2019-10-08 02:55:00+00:00,3372.0,7025.0,0,0.163934426230105
2019-10-08 03:00:00+00:00,3034.0,2117.0,0,0.0
2019-10-08 03:05:00+00:00,3034.0,8157.0,0,0.166666666665757
2019-10-08 03:10:00+00:00,2202.0,9289.0,0,0.163934426230105
2019-10-08 03:15:00+00:00,3034.0,8157.0,0,0.0
2019-10-08 03:20:00+00:00,3034.0,8157.0,0,0.169491525424345
2019-10-08 03:25:00+00:00,4563.0,4370.0,0,0.163934426228614
2019-10-08 03:30:00+00:00,3034.0,9289.0,0,0.0
2019-10-08 03:35:00+00:00,2312.0,4986.0,0,0.166666666667273
2019-10-08 03:40:00+00:00,2243.0,2733.0,0,0.0
2019-10-08 03:45:00+00:00,3090.0,9317.0,0,0.166666666665757
2019-10-08 03:50:00+00:00,3034.0,3301.0,0,0.163934426230105
2019-10-08 03:55:00+00:00,3034.0,2117.0,0,0.0
2019-10-08 04:00:00+00:00,2258.0,9289.0,0,0.166666666667273
2019-10-08 04:05:00+00:00,3348.0,8004.0,0,0.0
2019-10-08 04:10:00+00:00,2258.0,11581.0,0,0.163934426228614
2019-10-08 04:15:00+00:00,3034.0,2169.0,0,0.166666666667273
2019-10-08 04:20:00+00:00,3460.0,4833.0,0,0.0
2019-10-08 04:25:00+00:00,4337.0,8658.0,0,0.163934426228614
2019-10-08 04:30:00+00:00,3034.0,8185.0,0,0.0
2019-10-08 04:35:00+00:00,3490.0,2519.0,0,0.163934426230105
2019-10-08 04:40:00+00:00,16425.0,7390.0,0,0.166666666667273
2019-10-08 04:45:00+00:00,3715.0,10410.0,0,0.0
2019-10-08 04:50:00+00:00,3034.0,9317.0,0,0.166666666665757
2019-10-08 04:55:00+00:00,2734897.0,40152.0,0,17.7049180327872
2019-10-08 05:00:00+00:00,4802.0,3597.0,0,0.166666666665757
2019-10-08 05:05:00+00:00,2258.0,8185.0,0,0.0
2019-10-08 05:10:00+00:00,3034.0,7105.0,0,0.163934426230105
2019-10-08 05:15:00+00:00,2258.0,8157.0,0,0.169491525422804
2019-10-08 05:20:00+00:00,3248.0,8157.0,0,0.0
2019-10-08 05:25:00+00:00,2312.0,8185.0,0,0.166666666667273
2019-10-08 05:30:00+00:00,2258.0,9317.0,0,0.0
2019-10-08 05:35:00+00:00,2258.0,8237.0,0,0.166666666667273
2019-10-08 05:40:00+00:00,3180.0,8157.0,0,0.169491525422804
2019-10-08 05:45:00+00:00,2258.0,8237.0,0,0.0
2019-10-08 05:50:00+00:00,5258.0,10455.0,0,0.169491525424345
2019-10-08 05:55:00+00:00,2258.0,9317.0,0,0.0
2019-10-08 06:00:00+00:00,3916.0,9164.0,0,0.169491525422804
2019-10-08 06:05:00+00:00,2202.0,9289.0,0,0.0
2019-10-08 06:10:00+00:00,3034.0,9289.0,0,0.169491525424345
2019-10-08 06:15:00+00:00,3180.0,2909.0,0,0.163934426230105
2019-10-08 06:20:00+00:00,2563.0,9517.0,0,1.83333333333242
2019-10-08 06:25:00+00:00,4657.0,8157.0,0,0.166666666667273
2019-10-08 06:30:00+00:00,2813.0,1964.0,0,0.0
2019-10-08 06:35:00+00:00,2658.0,10823.0,0,0.166666666665757
2019-10-08 06:40:00+00:00,5742.0,11426.0,0,1.14754098360626
2019-10-08 06:45:00+00:00,3144.0,17539.0,0,0.0
2019-10-08 06:50:00+00:00,3090.0,2249.0,0,3.66666666666636
2019-10-08 06:55:00+00:00,2314.0,9317.0,0,0.166666666667273
2019-10-08 07:00:00+00:00,2312.0,7417.0,0,0.163934426230105
2019-10-08 07:05:00+00:00,2258.0,9369.0,0,0.0
2019-10-08 07:10:00+00:00,2202.0,8209.0,0,0.169491525422804
2019-10-08 07:15:00+00:00,3090.0,9525.0,0,0.169491525424345
2019-10-08 07:20:00+00:00,2258.0,8157.0,0,0.0
2019-10-08 07:25:00+00:00,2310.0,8197.0,0,0.163934426228614
2019-10-08 07:30:00+00:00,3034.0,9317.0,0,0.0
2019-10-08 07:35:00+00:00,3231.0,8157.0,0,0.169491525424345
2019-10-08 07:40:00+00:00,2202.0,8157.0,0,0.0
2019-10-08 07:45:00+00:00,3090.0,8157.0,0,0.166666666667273
2019-10-08 07:50:00+00:00,2202.0,9289.0,0,0.0
2019-10-08 07:55:00+00:00,2258.0,9317.0,0,0.169491525422804
2019-10-08 08:00:00+00:00,2312.0,8501.0,0,0.166666666667273
2019-10-08 08:05:00+00:00,2258.0,9317.0,0,0.0
2019-10-08 08:10:00+00:00,3034.0,10321.0,0,0.166666666665757
2019-10-08 08:15:00+00:00,4348.0,10026.0,0,0.0
2019-10-08 08:20:00+00:00,1265.0,2348.0,0,0.166666666667273
2019-10-08 08:25:00+00:00,3467.0,9470.0,0,0.0
2019-10-08 08:30:00+00:00,3034.0,8157.0,0,0.166666666667273
2019-10-08 08:35:00+00:00,3706.0,7105.0,0,0.163934426228614
2019-10-08 08:40:00+00:00,3148.0,7025.0,0,0.0
2019-10-08 08:45:00+00:00,2418.0,7025.0,0,0.166666666667273
2019-10-08 08:50:00+00:00,4655.0,13817.0,0,0.166666666665757
2019-10-08 08:55:00+00:00,2418.0,8157.0,0,0.0
2019-10-08 09:00:00+00:00,3304.0,15154.0,0,0.166666666667273
2019-10-08 09:05:00+00:00,2472.0,8157.0,0,0.166666666667273
2019-10-08 09:10:00+00:00,3306.0,8157.0,0,0.0
2019-10-08 09:15:00+00:00,2526.0,9545.0,0,0.163934426228614
2019-10-08 09:20:00+00:00,3304.0,10501.0,0,0.166666666667273
2019-10-08 09:25:00+00:00,3436.0,8185.0,0,0.0
2019-10-08 09:30:00+00:00,3196.0,5893.0,0,0.169491525422804
2019-10-08 09:35:00+00:00,3426.0,17418.0,0,0.0
2019-10-08 09:40:00+00:00,3304.0,7025.0,0,0.166666666667273
2019-10-08 09:45:00+00:00,3304.0,7025.0,0,0.163934426230105
2019-10-08 09:50:00+00:00,2634.0,9289.0,0,0.0
2019-10-08 09:55:00+00:00,3252.0,8185.0,0,0.163934426228614
2019-10-08 10:00:00+00:00,3142.0,9317.0,0,0.166666666667273
2019-10-08 10:05:00+00:00,4172.0,11158.0,0,0.0
2019-10-08 10:10:00+00:00,3414.0,9317.0,0,0.166666666665757
2019-10-08 10:15:00+00:00,2690.0,9345.0,0,0.0
2019-10-08 10:20:00+00:00,2522.0,1729.0,0,0.163934426230105
2019-10-08 10:25:00+00:00,16516.0,7390.0,0,0.166666666667273
2019-10-08 10:30:00+00:00,2582.0,10501.0,0,0.166666666665757
2019-10-08 10:35:00+00:00,2928.0,8559.0,0,0.0
2019-10-08 10:40:00+00:00,3304.0,8157.0,0,0.166666666667273
2019-10-08 10:45:00+00:00,3252.0,8157.0,0,0.0
2019-10-08 10:50:00+00:00,7476.0,13963.0,0,0.163934426228614
2019-10-08 10:55:00+00:00,2364.0,9393.0,0,0.166666666667273
2019-10-08 11:00:00+00:00,4186.0,8237.0,0,0.0
2019-10-08 11:05:00+00:00,3250.0,8559.0,0,0.166666666667273
2019-10-08 11:10:00+00:00,2582.0,8185.0,0,0.169491525422804
2019-10-08 11:15:00+00:00,3524.0,9602.0,0,0.0
2019-10-08 11:20:00+00:00,3250.0,7025.0,0,0.166666666667273
2019-10-08 11:25:00+00:00,2962.0,12918.0,0,0.0
2019-10-08 11:30:00+00:00,2418.0,9289.0,0,0.166666666665757
2019-10-08 11:35:00+00:00,3358.0,5716.0,0,0.166666666667273
2019-10-08 11:40:00+00:00,2418.0,8157.0,0,0.0
2019-10-08 11:45:00+00:00,2364.0,8157.0,0,0.166666666667273
2019-10-08 11:50:00+00:00,3574.0,4761.0,0,0.0
2019-10-08 11:55:00+00:00,2472.0,11553.0,0,0.169491525422804
2019-10-08 12:00:00+00:00,5392.0,11458.0,0,0.0
2019-10-08 12:05:00+00:00,3306.0,8157.0,0,0.169491525424345
2019-10-08 12:10:00+00:00,3230.0,8297.0,0,0.163934426228614
2019-10-08 12:15:00+00:00,2580.0,8157.0,0,0.0
2019-10-08 12:20:00+00:00,3450.0,3481.0,0,0.169491525424345
2019-10-08 12:25:00+00:00,2472.0,7118.0,0,0.0
2019-10-08 12:30:00+00:00,2420.0,7105.0,0,0.169491525424345
2019-10-08 12:35:00+00:00,3418.0,2320.0,0,0.0
2019-10-08 12:40:00+00:00,3288.0,8157.0,0,0.166666666665757
2019-10-08 12:45:00+00:00,7679.0,3773.0,0,0.166666666667273
2019-10-08 12:50:00+00:00,3196.0,2117.0,0,0.0
2019-10-08 12:55:00+00:00,3142.0,2117.0,0,0.163934426230105
2019-10-08 13:00:00+00:00,992.0,483.0,0,0.0
2019-10-08 13:05:00+00:00,3138.0,3329.0,0,0.166666666667273
2019-10-08 13:10:00+00:00,380.0,100.0,0,0.0
2019-10-08 13:15:00+00:00,488.0,28.0,0,0.0
2019-10-08 13:20:00+00:00,434.0,100.0,0,0.166666666665757
2019-10-08 13:25:00+00:00,1785.0,2165.0,0,0.0
2019-10-08 13:30:00+00:00,488.0,28.0,0,0.0
2019-10-08 13:35:00+00:00,730.0,458.0,0,0.169491525424345
2019-10-08 13:40:00+00:00,1677.0,2221.0,0,0.0
2019-10-08 13:45:00+00:00,22716.0,14906.0,0,0.166666666665757
2019-10-08 13:50:00+00:00,434.0,28.0,0,0.0
2019-10-08 13:55:00+00:00,1785.0,2165.0,0,0.169491525424345
2019-10-08 14:00:00+00:00,1154.0,483.0,0,0.0
2019-10-08 14:05:00+00:00,568.0,458.0,0,0.166666666667273
2019-10-08 14:10:00+00:00,380.0,28.0,0,0.0
2019-10-08 14:15:00+00:00,380.0,28.0,0,0.166666666665757
2019-10-08 14:20:00+00:00,272.0,28.0,0,0.0
2019-10-08 14:25:00+00:00,380.0,28.0,0,0.0
2019-10-08 14:30:00+00:00,1120.0,1445.0,0,0.166666666667273
2019-10-08 14:35:00+00:00,946.0,458.0,0,0.0
2019-10-08 14:40:00+00:00,434.0,28.0,0,0.0
2019-10-08 14:45:00+00:00,380.0,28.0,0,0.166666666665757
2019-10-08 14:50:00+00:00,434.0,28.0,0,0.0
2019-10-08 14:55:00+00:00,488.0,28.0,0,0.0
2019-10-08 15:00:00+00:00,1100.0,483.0,0,0.169491525424345
2019-10-08 15:05:00+00:00,622.0,458.0,0,0.0
2019-10-08 15:10:00+00:00,434.0,28.0,0,0.163934426230105
2019-10-08 15:15:00+00:00,380.0,28.0,0,0.0
2019-10-08 15:20:00+00:00,488.0,28.0,0,0.0
2019-10-08 15:25:00+00:00,802.0,285.0,0,0.166666666665757
2019-10-08 15:30:00+00:00,380.0,28.0,0,0.0
2019-10-08 15:35:00+00:00,892.0,458.0,0,0.0
2019-10-08 15:40:00+00:00,380.0,80.0,0,0.166666666667273
2019-10-08 15:45:00+00:00,1224.0,8197.0,0,0.0
2019-10-08 15:50:00+00:00,328.0,2320.0,0,0.0
2019-10-08 15:55:00+00:00,2040.0,2602.0,0,0.163934426228614
2019-10-08 16:00:00+00:00,1112.0,523.0,0,0.0
2019-10-08 16:05:00+00:00,838.0,458.0,0,0.163934426230105
2019-10-08 16:10:00+00:00,434.0,28.0,0,0.0
2019-10-08 16:15:00+00:00,2495.0,2901.0,0,0.169491525424345
2019-10-08 16:20:00+00:00,1050.0,3629.0,0,0.0
2019-10-08 16:25:00+00:00,2418.0,5744.0,0,0.166666666665757
2019-10-08 16:30:00+00:00,380.0,28.0,0,0.0
2019-10-08 16:35:00+00:00,838.0,458.0,0,0.166666666667273
2019-10-08 16:40:00+00:00,326.0,28.0,0,0.0
2019-10-08 16:45:00+00:00,664.0,233.0,0,0.0
2019-10-08 16:50:00+00:00,652.0,100.0,0,0.169491525422804
2019-10-08 16:55:00+00:00,326.0,28.0,0,0.0
2019-10-08 17:00:00+00:00,1262.0,483.0,0,0.0
2019-10-08 17:05:00+00:00,784.0,458.0,0,0.169491525424345
2019-10-08 17:10:00+00:00,434.0,28.0,0,0.0
2019-10-08 17:15:00+00:00,542.0,28.0,0,0.0
2019-10-08 17:20:00+00:00,596.0,28.0,0,0.166666666667273
2019-10-08 17:25:00+00:00,544.0,144.0,0,0.0
2019-10-08 17:30:00+00:00,3318.0,2733.0,0,0.169491525422804
2019-10-08 17:35:00+00:00,730.0,458.0,0,0.0
2019-10-08 17:40:00+00:00,642.0,313.0,0,0.0
2019-10-08 17:45:00+00:00,380.0,28.0,0,0.169491525424345
2019-10-08 17:50:00+00:00,434.0,28.0,0,0.0
2019-10-08 17:55:00+00:00,5362.0,4730.0,0,0.166666666665757
2019-10-08 18:00:00+00:00,1262.0,483.0,0,0.0
2019-10-08 18:05:00+00:00,622.0,458.0,0,0.166666666667273
2019-10-08 18:10:00+00:00,326.0,28.0,0,0.0
2019-10-08 18:15:00+00:00,380.0,28.0,0,0.0
2019-10-08 18:20:00+00:00,700.0,420.0,0,0.166666666667273
2019-10-08 18:25:00+00:00,1839.0,2165.0,0,0.0
2019-10-08 18:30:00+00:00,418.0,136.0,0,0.163934426228614
2019-10-08 18:35:00+00:00,730.0,458.0,0,0.0
2019-10-08 18:40:00+00:00,1893.0,2165.0,0,0.0
2019-10-08 18:45:00+00:00,272.0,28.0,0,0.169491525424345
2019-10-08 18:50:00+00:00,382.0,72.0,0,0.0
2019-10-08 18:55:00+00:00,2672.0,2849.0,0,0.163934426228614
2019-10-08 19:00:00+00:00,1154.0,483.0,0,0.0
2019-10-08 19:05:00+00:00,892.0,458.0,0,0.0
2019-10-08 19:10:00+00:00,542.0,28.0,0,0.166666666667273
2019-10-08 19:15:00+00:00,660.0,104.0,0,0.0
2019-10-08 19:20:00+00:00,326.0,28.0,0,0.0
2019-10-08 19:25:00+00:00,2726.0,2214.0,0,0.163934426230105
2019-10-08 19:30:00+00:00,1693.0,2221.0,0,0.163934426228614
2019-10-08 19:35:00+00:00,784.0,458.0,0,0.0
2019-10-08 19:40:00+00:00,326.0,28.0,0,0.0
2019-10-08 19:45:00+00:00,488.0,28.0,0,0.166666666667273
2019-10-08 19:50:00+00:00,272.0,28.0,0,0.0
2019-10-08 19:55:00+00:00,924.0,4833.0,0,0.0
2019-10-08 20:00:00+00:00,1154.0,1667.0,0,0.169491525422804
2019-10-08 20:05:00+00:00,946.0,458.0,0,0.0
2019-10-08 20:10:00+00:00,1785.0,2165.0,0,0.163934426230105
2019-10-08 20:15:00+00:00,542.0,28.0,0,0.0
2019-10-08 20:20:00+00:00,380.0,28.0,0,0.163934426230105
2019-10-08 20:25:00+00:00,488.0,28.0,0,0.0
2019-10-08 20:30:00+00:00,380.0,28.0,0,0.0
2019-10-08 20:35:00+00:00,622.0,514.0,0,0.169491525422804
2019-10-08 20:40:00+00:00,542.0,28.0,0,0.0
2019-10-08 20:45:00+00:00,326.0,28.0,0,0.0
2019-10-08 20:50:00+00:00,440.0,100.0,0,0.169491525424345
2019-10-08 20:55:00+00:00,380.0,28.0,0,0.0
2019-10-08 21:00:00+00:00,1154.0,483.0,0,0.0
2019-10-08 21:05:00+00:00,3300.0,2561.0,0,0.166666666665757
2019-10-08 21:10:00+00:00,488.0,28.0,0,0.0
2019-10-08 21:15:00+00:00,494.0,100.0,0,1.14754098360775
2019-10-08 21:20:00+00:00,488.0,28.0,0,0.166666666665757
2019-10-08 21:25:00+00:00,16778.0,7486.0,0,0.0
2019-10-08 21:30:00+00:00,488.0,28.0,0,0.163934426230105
2019-10-08 21:35:00+00:00,892.0,458.0,0,0.0
2019-10-08 21:40:00+00:00,488.0,84.0,0,0.0
2019-10-08 21:45:00+00:00,434.0,28.0,0,0.169491525422804
2019-10-08 21:50:00+00:00,326.0,28.0,0,0.0
2019-10-08 21:55:00+00:00,2840.0,3193.0,0,0.163934426230105
2019-10-08 22:00:00+00:00,1424.0,483.0,0,0.0
2019-10-08 22:05:00+00:00,2513.0,2647.0,0,0.0
2019-10-08 22:10:00+00:00,488.0,232.0,0,0.166666666667273
2019-10-08 22:15:00+00:00,488.0,28.0,0,0.0
2019-10-08 22:20:00+00:00,380.0,96.0,0,0.163934426228614
2019-10-08 22:25:00+00:00,528141.0,7176.0,0,0.169491525424345
2019-10-08 22:30:00+00:00,1478.0,8201.0,0,0.166666666665757
2019-10-08 22:35:00+00:00,892.0,458.0,0,0.0
2019-10-08 22:40:00+00:00,434.0,28.0,0,0.0
2019-10-08 22:45:00+00:00,488.0,96.0,0,0.169491525424345
2019-10-08 22:50:00+00:00,596.0,28.0,0,0.0
2019-10-08 22:55:00+00:00,380.0,28.0,0,0.0
2019-10-08 23:00:00+00:00,1154.0,483.0,0,0.163934426230105
2019-10-08 23:05:00+00:00,892.0,458.0,0,0.0
2019-10-08 23:10:00+00:00,272.0,28.0,0,0.0
2019-10-08 23:15:00+00:00,490.0,100.0,0,0.166666666665757
2019-10-08 23:20:00+00:00,390.0,104.0,0,0.0
2019-10-08 23:25:00+00:00,542.0,28.0,0,0.0
2019-10-08 23:30:00+00:00,2001.0,2165.0,0,0.163934426230105
2019-10-08 23:35:00+00:00,1000.0,458.0,0,0.0
2019-10-08 23:40:00+00:00,542.0,28.0,0,0.166666666665757
2019-10-08 23:45:00+00:00,380.0,28.0,0,0.0
2019-10-08 23:50:00+00:00,542.0,84.0,0,0.0
2019-10-08 23:55:00+00:00,380.0,96.0,0,0.169491525424345
2019-10-09 00:00:00+00:00,1100.0,483.0,0,0.0
2019-10-09 00:05:00+00:00,730.0,458.0,0,0.0
2019-10-09 00:10:00+00:00,382.0,96.0,0,0.166666666667273
2019-10-09 00:15:00+00:00,706.0,96.0,0,0.0
2019-10-09 00:20:00+00:00,704.0,28.0,0,0.0
2019-10-09 00:25:00+00:00,4010.0,4867.0,0,0.166666666665757
2019-10-09 00:30:00+00:00,544.0,188.0,0,0.166666666667273
2019-10-09 00:35:00+00:00,730.0,458.0,0,0.0
2019-10-09 00:40:00+00:00,488.0,28.0,0,0.0
2019-10-09 00:45:00+00:00,2025.0,2165.0,0,0.166666666665757
2019-10-09 00:50:00+00:00,16525.0,8311.0,0,0.166666666667273
2019-10-09 00:55:00+00:00,544.0,96.0,0,0.0
2019-10-09 01:00:00+00:00,3352.0,2432.0,0,0.166666666667273
2019-10-09 01:05:00+00:00,2822.0,9289.0,0,0.169491525422804
2019-10-09 01:10:00+00:00,5380.0,8237.0,0,0.163934426230105
2019-10-09 01:15:00+00:00,7795.0,6343.0,0,0.0
2019-10-09 01:20:00+00:00,2638.0,9397.0,0,0.166666666665757
2019-10-09 01:25:00+00:00,3306.0,2292.0,0,0.0
2019-10-09 01:30:00+00:00,3364.0,9377.0,0,0.169491525424345
2019-10-09 01:35:00+00:00,3466.0,2117.0,0,0.166666666667273
2019-10-09 01:40:00+00:00,3358.0,8185.0,0,0.0
2019-10-09 01:45:00+00:00,4458.0,17446.0,0,0.169491525422804
2019-10-09 01:50:00+00:00,4565.0,10914.0,0,0.169491525424345
2019-10-09 01:55:00+00:00,3522.0,8445.0,0,0.0
2019-10-09 02:00:00+00:00,4996.0,15074.0,0,0.166666666665757
2019-10-09 02:05:00+00:00,2364.0,8157.0,0,0.169491525424345
2019-10-09 02:10:00+00:00,3304.0,9289.0,0,0.0
2019-10-09 02:15:00+00:00,4148.0,11869.0,0,0.169491525424345
2019-10-09 02:20:00+00:00,5429.0,10890.0,0,0.169491525424345
2019-10-09 02:25:00+00:00,7519.0,9671.0,0,0.166666666665757
2019-10-09 02:30:00+00:00,5562.0,4938.0,0,0.166666666667273
2019-10-09 02:35:00+00:00,6902.0,7025.0,0,0.166666666667273
2019-10-09 02:40:00+00:00,5709.0,9802.0,0,0.163934426230105
2019-10-09 02:45:00+00:00,5379.0,11278.0,0,0.169491525422804
2019-10-09 02:50:00+00:00,5457.0,4997.0,0,0.166666666667273
2019-10-09 02:55:00+00:00,5335.0,10862.0,0,0.166666666667273
2019-10-09 03:00:00+00:00,5500.0,9882.0,0,0.163934426228614
2019-10-09 03:05:00+00:00,4661.0,9730.0,0,0.166666666667273
2019-10-09 03:10:00+00:00,5319.0,10810.0,0,0.166666666667273
2019-10-09 03:15:00+00:00,6332.0,9967.0,0,0.169491525424345
2019-10-09 03:20:00+00:00,3913.0,10550.0,0,0.163934426228614
2019-10-09 03:25:00+00:00,5373.0,10862.0,0,0.163934426230105
2019-10-09 03:30:00+00:00,4823.0,10862.0,0,0.169491525424345
2019-10-09 03:35:00+00:00,11665.0,9052.0,0,0.166666666667273
2019-10-09 03:40:00+00:00,4595.0,11994.0,0,0.169491525424345
2019-10-09 03:45:00+00:00,11190.0,17221.0,0,0.166666666665757
2019-10-09 03:50:00+00:00,5697.0,7181.0,0,0.166666666667273
2019-10-09 03:55:00+00:00,4975.0,12191.0,0,0.169491525422804
2019-10-09 04:00:00+00:00,4731.0,10862.0,0,0.166666666667273
2019-10-09 04:05:00+00:00,3624.0,10421.0,0,0.169491525424345
2019-10-09 04:10:00+00:00,4529.0,11018.0,0,0.163934426230105
2019-10-09 04:15:00+00:00,4125.0,10862.0,0,0.169491525422804
2019-10-09 04:20:00+00:00,3466.0,8209.0,0,0.166666666667273
2019-10-09 04:25:00+00:00,3304.0,8414.0,0,0.0
2019-10-09 04:30:00+00:00,3196.0,9317.0,0,0.166666666667273
2019-10-09 04:35:00+00:00,3038.0,9719.0,0,0.166666666665757
2019-10-09 04:40:00+00:00,3470.0,8157.0,0,0.0
2019-10-09 04:45:00+00:00,2474.0,8185.0,0,0.166666666667273
2019-10-09 04:50:00+00:00,2474.0,7805.0,0,0.163934426228614
2019-10-09 04:55:00+00:00,4767.0,4739.0,0,0.166666666667273
2019-10-09 05:00:00+00:00,2913.0,8289.0,0,0.169491525424345
2019-10-09 05:05:00+00:00,5666.0,11378.0,0,0.0
2019-10-09 05:10:00+00:00,3506.0,8157.0,0,0.166666666665757
2019-10-09 05:15:00+00:00,488.0,104.0,0,0.166666666667273
2019-10-09 05:20:00+00:00,3466.0,11553.0,0,0.0
2019-10-09 05:25:00+00:00,4512.0,15274.0,0,0.166666666665757
2019-10-09 05:30:00+00:00,3798.0,2857.0,0,0.0
2019-10-09 05:35:00+00:00,3308.0,2157.0,0,0.169491525424345
2019-10-09 05:40:00+00:00,5396.0,9114.0,0,0.163934426230105
2019-10-09 05:45:00+00:00,3290.0,8157.0,0,0.0
2019-10-09 05:50:00+00:00,3142.0,2117.0,0,0.166666666665757
2019-10-09 05:55:00+00:00,3432.0,7025.0,0,0.0
2019-10-09 06:00:00+00:00,4278.0,6200.0,0,0.166666666667273
2019-10-09 06:05:00+00:00,2366.0,8237.0,0,0.0
